order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,region,profit_margin
CA-2020-119004,JM-15250,28205,TEC-AC-10003499,$74.11,8,20%,$17.60,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,11/23/2020,11/28/2020,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,24%
CA-2020-119004,JM-15250,28205,TEC-PH-10002844,$27.99,1,20%,$2.10,Technology,Phones,Speck Products Candyshell Flip Case,11/23/2020,11/28/2020,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,8%
CA-2020-119004,JM-15250,28205,OFF-AR-10000390,$3.30,1,20%,$1.07,Office Supplies,Art,Newell Chalk Holder,11/23/2020,11/28/2020,Standard Class,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,33%
CA-2018-129476,PA-19060,60462,TEC-AC-10000844,$339.96,5,20%,$67.99,Technology,Accessories,Logitech Gaming G510s - Keyboard,10/15/2018,10/20/2018,Standard Class,Pete Armstrong,Home Office,United States,Orland Park,Illinois,Central,20%
CA-2020-146780,CV-12805,10035,FUR-FU-10001934,$41.96,2,0%,$10.91,Furniture,Furnishings,Magnifier Swing Arm Lamp,12/25/2020,12/30/2020,Standard Class,Cynthia Voltz,Corporate,United States,New York City,New York,East,26%
CA-2019-128867,CL-12565,50322,OFF-AR-10000380,$75.96,2,0%,$22.79,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",11/3/2019,11/10/2019,Standard Class,Clay Ludtke,Consumer,United States,Urbandale,Iowa,Central,30%
CA-2019-128867,CL-12565,50322,OFF-BI-10003981,$27.24,6,0%,$13.35,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",11/3/2019,11/10/2019,Standard Class,Clay Ludtke,Consumer,United States,Urbandale,Iowa,Central,49%
CA-2017-115259,RC-19960,43229,OFF-FA-10000621,$40.10,14,20%,$14.53,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",8/25/2017,8/27/2017,Second Class,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,36%
CA-2017-115259,RC-19960,43229,OFF-EN-10002600,$4.72,2,20%,$1.65,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",8/25/2017,8/27/2017,Second Class,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,35%
CA-2017-115259,RC-19960,43229,OFF-PA-10004965,$23.98,3,20%,$7.49,Office Supplies,Paper,Xerox 1921,8/25/2017,8/27/2017,Second Class,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,31%
CA-2017-115259,RC-19960,43229,OFF-EN-10002504,$130.46,6,20%,$44.03,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",8/25/2017,8/27/2017,Second Class,Ryan Crowe,Consumer,United States,Columbus,Ohio,East,34%
CA-2018-110457,DK-13090,98103,FUR-TA-10001768,$787.53,3,0%,$165.38,Furniture,Tables,Hon Racetrack Conference Tables,3/2/2018,3/6/2018,Standard Class,Dave Kipp,Consumer,United States,Seattle,Washington,West,21%
US-2018-136476,GG-14650,37620,OFF-BI-10003650,$157.79,1,70%,-$115.72,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,4/5/2018,4/10/2018,Standard Class,Greg Guthrie,Corporate,United States,Bristol,Tennessee,South,-73%
CA-2019-103730,SC-20725,19805,FUR-FU-10002157,$47.04,3,0%,$18.35,Furniture,Furnishings,Artistic Insta-Plaque,6/12/2019,6/15/2019,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,39%
CA-2019-103730,SC-20725,19805,OFF-BI-10003910,$30.84,4,0%,$13.88,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,6/12/2019,6/15/2019,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,45%
CA-2019-103730,SC-20725,19805,OFF-ST-10000777,$226.56,6,0%,$63.44,Office Supplies,Storage,"Companion Letter/Legal File, Black",6/12/2019,6/15/2019,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,28%
CA-2019-103730,SC-20725,19805,OFF-EN-10002500,$115.02,9,0%,$51.76,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,6/12/2019,6/15/2019,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,45%
CA-2019-103730,SC-20725,19805,TEC-PH-10003875,$68.04,7,0%,$19.73,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,6/12/2019,6/15/2019,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,29%
US-2017-152030,AD-10180,77041,FUR-CH-10004063,$600.56,3,30%,-$8.58,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,12/26/2017,12/28/2017,Second Class,Alan Dominguez,Home Office,United States,Houston,Texas,Central,-1%
US-2017-134614,PF-19165,61701,FUR-TA-10004534,$617.70,6,50%,-$407.68,Furniture,Tables,Bevis 44 x 96 Conference Tables,9/20/2017,9/25/2017,Standard Class,Philip Fox,Consumer,United States,Bloomington,Illinois,Central,-66%
US-2020-107272,TS-21610,85023,OFF-BI-10003274,$2.39,2,70%,-$1.83,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",11/5/2020,11/12/2020,Standard Class,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,-77%
US-2020-107272,TS-21610,85023,OFF-ST-10002974,$243.99,7,20%,$30.50,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",11/5/2020,11/12/2020,Standard Class,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,13%
US-2019-125969,LS-16975,90004,FUR-CH-10001146,$81.42,2,20%,-$9.16,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",11/6/2019,11/10/2019,Second Class,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,-11%
US-2019-125969,LS-16975,90004,FUR-FU-10003773,$238.56,3,0%,$26.24,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,11/6/2019,11/10/2019,Second Class,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,11%
US-2020-164147,DW-13585,43229,TEC-PH-10002293,$59.97,5,40%,-$11.99,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2/2/2020,2/5/2020,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,-20%
US-2020-164147,DW-13585,43229,OFF-PA-10002377,$78.30,2,20%,$29.36,Office Supplies,Paper,Xerox 1916,2/2/2020,2/5/2020,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,38%
US-2020-164147,DW-13585,43229,OFF-FA-10002780,$21.46,9,20%,$6.97,Office Supplies,Fasteners,Staples,2/2/2020,2/5/2020,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,33%
CA-2019-145583,LC-16885,95661,OFF-PA-10001804,$20.04,3,0%,$9.62,Office Supplies,Paper,Xerox 195,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,48%
CA-2019-145583,LC-16885,95661,OFF-PA-10001736,$35.44,1,0%,$16.66,Office Supplies,Paper,Xerox 1880,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,47%
CA-2019-145583,LC-16885,95661,OFF-AR-10001149,$11.52,4,0%,$3.46,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,30%
CA-2019-145583,LC-16885,95661,OFF-FA-10002988,$4.02,2,0%,$1.97,Office Supplies,Fasteners,Ideal Clamps,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,49%
CA-2019-145583,LC-16885,95661,OFF-BI-10004781,$76.18,3,20%,$26.66,Office Supplies,Binders,GBC Wire Binding Strips,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,35%
CA-2019-145583,LC-16885,95661,OFF-SU-10001218,$65.88,6,0%,$18.45,Office Supplies,Supplies,Fiskars Softgrip Scissors,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,28%
CA-2019-145583,LC-16885,95661,FUR-FU-10001706,$43.12,14,0%,$20.70,Furniture,Furnishings,Longer-Life Soft White Bulbs,10/13/2019,10/19/2019,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,48%
CA-2019-110366,JD-15895,19140,FUR-FU-10004848,$82.80,2,20%,$10.35,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",9/5/2019,9/7/2019,Second Class,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,13%
CA-2020-106180,SH-19975,94122,OFF-AR-10000940,$8.82,3,0%,$2.38,Office Supplies,Art,Newell 343,9/18/2020,9/23/2020,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,27%
CA-2020-106180,SH-19975,94122,OFF-EN-10004030,$10.86,3,0%,$5.10,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,9/18/2020,9/23/2020,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,47%
CA-2020-106180,SH-19975,94122,OFF-PA-10004327,$143.70,3,0%,$68.98,Office Supplies,Paper,Xerox 1911,9/18/2020,9/23/2020,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,48%
CA-2020-155376,SG-20080,64055,OFF-AP-10001058,$839.43,3,0%,$218.25,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,12/22/2020,12/27/2020,Standard Class,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,26%
CA-2018-110744,HA-14920,91104,OFF-ST-10003656,$671.93,7,0%,$20.16,Office Supplies,Storage,Safco Industrial Wire Shelving,9/7/2018,9/12/2018,Standard Class,Helen Andreada,Consumer,United States,Pasadena,California,West,3%
CA-2017-110072,MG-17680,43055,FUR-FU-10000521,$93.89,4,20%,$12.91,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",10/22/2017,10/28/2017,Standard Class,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,14%
CA-2019-114489,JE-16165,53132,TEC-PH-10000215,$384.45,11,0%,$103.80,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,12/5/2019,12/9/2019,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,27%
CA-2019-114489,JE-16165,53132,TEC-PH-10001448,$149.97,3,0%,$6.00,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,12/5/2019,12/9/2019,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,4%
CA-2019-114489,JE-16165,53132,FUR-CH-10000454,"$1,951.84",8,0%,$585.55,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",12/5/2019,12/9/2019,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,30%
CA-2019-114489,JE-16165,53132,OFF-BI-10002735,$171.55,5,0%,$80.63,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,12/5/2019,12/9/2019,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,47%
CA-2019-158834,TW-21025,85254,OFF-AP-10000326,$157.92,5,20%,$17.77,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,3/13/2019,3/16/2019,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,11%
CA-2019-158834,TW-21025,85254,TEC-PH-10001254,$203.18,2,20%,$15.24,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3/13/2019,3/16/2019,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,8%
CA-2018-124919,SP-20650,95123,OFF-PA-10001950,$58.38,7,0%,$26.27,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,5/31/2018,6/2/2018,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,45%
CA-2018-124919,SP-20650,95123,OFF-PA-10002254,$105.52,4,0%,$48.54,Office Supplies,Paper,Xerox 1883,5/31/2018,6/2/2018,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,46%
CA-2018-124919,SP-20650,95123,OFF-ST-10001590,$80.88,6,0%,$21.03,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",5/31/2018,6/2/2018,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,26%
CA-2018-118948,NK-18490,98105,OFF-AR-10001547,$6.63,3,0%,$1.79,Office Supplies,Art,Newell 311,5/28/2018,6/3/2018,Standard Class,Neil Knudson,Home Office,United States,Seattle,Washington,West,27%
CA-2017-104269,DB-13060,98115,FUR-CH-10004063,$457.57,2,20%,$51.48,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,3/1/2017,3/6/2017,Second Class,Dave Brooks,Consumer,United States,Seattle,Washington,West,11%
CA-2019-114104,NP-18670,73034,OFF-LA-10002475,$14.62,2,0%,$6.87,Office Supplies,Labels,Avery 519,11/20/2019,11/24/2019,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,47%
CA-2019-114104,NP-18670,73034,TEC-PH-10004536,$944.93,7,0%,$236.23,Technology,Phones,Avaya 5420 Digital phone,11/20/2019,11/24/2019,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,25%
CA-2019-162733,TT-21070,90045,OFF-PA-10002751,$5.98,1,0%,$2.69,Office Supplies,Paper,Xerox 1920,5/11/2019,5/12/2019,First Class,Ted Trevino,Consumer,United States,Los Angeles,California,West,45%
CA-2018-119697,EM-13960,19134,TEC-AC-10003657,$54.38,2,20%,$1.36,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,12/28/2018,12/31/2018,Second Class,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,3%
CA-2019-154508,RD-19900,88220,OFF-EN-10001990,$28.40,5,0%,$13.35,Office Supplies,Envelopes,Staple envelope,11/16/2019,11/20/2019,Standard Class,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,47%
CA-2019-113817,MJ-17740,98115,OFF-BI-10004002,$27.68,2,20%,$9.69,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,11/7/2019,11/11/2019,Standard Class,Max Jones,Consumer,United States,Seattle,Washington,West,35%
CA-2017-139892,BM-11140,78207,OFF-AR-10004441,$9.94,3,20%,$2.73,Office Supplies,Art,BIC Brite Liner Highlighters,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,28%
CA-2017-139892,BM-11140,78207,TEC-MA-10000822,"$8,159.95",8,40%,"-$1,359.99",Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,-17%
CA-2017-139892,BM-11140,78207,OFF-ST-10000991,$275.93,3,20%,-$58.63,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,-21%
CA-2017-139892,BM-11140,78207,FUR-CH-10004287,"$1,740.06",9,30%,-$24.86,Furniture,Chairs,SAFCO Arco Folding Chair,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,-1%
CA-2017-139892,BM-11140,78207,OFF-AR-10002656,$32.06,6,20%,$6.81,Office Supplies,Art,Sanford Liquid Accent Highlighters,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,21%
CA-2017-139892,BM-11140,78207,OFF-AP-10002518,$177.98,5,80%,-$453.85,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,-255%
CA-2017-139892,BM-11140,78207,TEC-PH-10003931,$143.98,3,20%,$9.00,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,9/8/2017,9/12/2017,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,6%
CA-2017-118962,CS-12130,90004,OFF-PA-10000659,$20.94,3,0%,$9.84,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",8/5/2017,8/9/2017,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,47%
CA-2017-118962,CS-12130,90004,OFF-PA-10001144,$110.96,2,0%,$53.26,Office Supplies,Paper,Xerox 1913,8/5/2017,8/9/2017,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,48%
CA-2017-118962,CS-12130,90004,FUR-CH-10003817,$340.14,7,20%,$21.26,Furniture,Chairs,"Global Value Steno Chair, Gray",8/5/2017,8/9/2017,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,6%
US-2017-100853,JB-15400,60623,OFF-AP-10000891,$52.45,2,80%,-$131.12,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,9/14/2017,9/19/2017,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,-250%
US-2017-100853,JB-15400,60623,OFF-LA-10003148,$20.16,4,20%,$6.55,Office Supplies,Labels,Avery 51,9/14/2017,9/19/2017,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,33%
US-2020-152366,SJ-20500,77036,OFF-AP-10002684,$97.26,4,80%,-$243.16,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4/21/2020,4/25/2020,Second Class,Shirley Jackson,Consumer,United States,Houston,Texas,Central,-250%
US-2018-101511,JE-15745,43055,FUR-CH-10004698,$396.80,7,30%,-$11.34,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",11/21/2018,11/23/2018,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,-3%
US-2018-101511,JE-15745,43055,OFF-SU-10002189,$15.88,5,20%,-$3.77,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11/21/2018,11/23/2018,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,-24%
CA-2018-137225,JK-15640,10009,OFF-AR-10001940,$3.28,1,0%,$1.41,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",12/15/2018,12/19/2018,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,East,43%
CA-2017-166191,DK-13150,62521,OFF-ST-10003455,$24.82,2,20%,$1.86,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",12/5/2017,12/9/2017,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,8%
CA-2017-166191,DK-13150,62521,TEC-AC-10004659,$408.74,7,20%,$76.64,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,12/5/2017,12/9/2017,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,19%
CA-2017-158274,RM-19675,71203,TEC-PH-10003273,$503.96,4,0%,$131.03,Technology,Phones,AT&T TR1909W,11/19/2017,11/24/2017,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,26%
CA-2017-158274,RM-19675,71203,TEC-PH-10004896,$149.95,5,0%,$41.99,Technology,Phones,Nokia Lumia 521 (T-Mobile),11/19/2017,11/24/2017,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,28%
CA-2017-158274,RM-19675,71203,TEC-AC-10002345,$29.00,2,0%,$7.25,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,11/19/2017,11/24/2017,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,25%
CA-2019-105018,SK-19990,6824,OFF-BI-10001890,$7.16,2,0%,$3.44,Office Supplies,Binders,Avery Poly Binder Pockets,11/28/2019,12/2/2019,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,48%
CA-2017-123260,FM-14290,90032,TEC-AC-10002323,$176.80,8,0%,$22.98,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8/26/2017,8/30/2017,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,California,West,13%
CA-2019-157000,AM-10360,75051,OFF-ST-10001328,$37.22,3,20%,$3.72,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",7/16/2019,7/22/2019,Standard Class,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,Central,10%
CA-2019-157000,AM-10360,75051,OFF-PA-10001950,$20.02,3,20%,$6.26,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7/16/2019,7/22/2019,Standard Class,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,Central,31%
CA-2018-102281,MP-17470,10035,FUR-BO-10002613,$899.14,4,20%,$112.39,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",10/12/2018,10/14/2018,First Class,Mark Packer,Home Office,United States,New York City,New York,East,13%
CA-2018-102281,MP-17470,10035,TEC-PH-10001552,$71.76,6,0%,$20.09,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,10/12/2018,10/14/2018,First Class,Mark Packer,Home Office,United States,New York City,New York,East,28%
CA-2018-102281,MP-17470,10035,OFF-PA-10000061,$51.84,8,0%,$24.88,Office Supplies,Paper,Xerox 205,10/12/2018,10/14/2018,First Class,Mark Packer,Home Office,United States,New York City,New York,East,48%
CA-2018-102281,MP-17470,10035,FUR-BO-10002545,$626.35,3,20%,$46.98,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",10/12/2018,10/14/2018,First Class,Mark Packer,Home Office,United States,New York City,New York,East,8%
